0.133333 2
1.2 40 1.04518
1.2 42 1.04518
1.2 44 1.04518
1.2 46 1.04518
1.2 48 1.04518
1.2 50 1.04518
1.2 52 1.04518
1.2 54 1.04518
1.2 56 1.04518
1.2 58 1.04518
1.2 60 1.04518
1.2 62 1.04519
1.2 64 1.04519
1.2 66 1.04519
1.2 68 1.04519
1.2 70 1.04519
1.2 72 1.04519
1.2 74 1.04519
1.2 76 1.04519
1.2 78 1.04519
1.2 80 1.04519
1.2 82 1.04519
1.2 84 1.04519
1.2 86 1.04519
1.2 88 1.04519
1.2 90 1.04519
1.33333 0 1.04133
1.33333 2 1.04133
1.33333 4 1.04133
1.33333 6 1.04133
1.33333 8 1.04133
1.33333 10 1.04133
1.33333 12 1.04133
1.33333 14 1.04133
1.33333 16 1.04133
1.33333 18 1.04133
1.33333 20 1.04133
1.33333 22 1.04133
1.33333 24 1.04134
1.33333 26 1.04134
1.33333 28 1.04134
1.33333 30 1.04134
1.33333 32 1.04134
1.33333 34 1.04134
1.33333 36 1.04134
1.33333 38 1.04134
1.33333 40 1.04135
1.33333 42 1.04135
1.33333 44 1.04135
1.33333 46 1.04135
1.33333 48 1.04135
1.33333 50 1.04135
1.33333 52 1.04135
1.33333 54 1.04135
1.33333 56 1.04135
1.33333 58 1.04135
1.33333 60 1.04135
1.33333 62 1.04135
1.33333 64 1.04135
1.33333 66 1.04135
1.33333 68 1.04135
1.33333 70 1.04136
1.33333 72 1.04136
1.33333 74 1.04136
1.33333 76 1.04136
1.33333 78 1.04136
1.33333 80 1.04136
1.33333 82 1.04136
1.33333 84 1.04136
1.33333 86 1.04136
1.33333 88 1.04136
1.33333 90 1.04136
1.46667 0 1.03719
1.46667 2 1.03719
1.46667 4 1.03719
1.46667 6 1.03719
1.46667 8 1.03719
1.46667 10 1.03719
1.46667 12 1.03719
1.46667 14 1.03719
1.46667 16 1.03719
1.46667 18 1.03719
1.46667 20 1.03719
1.46667 22 1.0372
1.46667 24 1.0372
1.46667 26 1.0372
1.46667 28 1.0372
1.46667 30 1.0372
1.46667 32 1.0372
1.46667 34 1.03721
1.46667 36 1.03721
1.46667 38 1.03721
1.46667 40 1.03721
1.46667 42 1.03721
1.46667 44 1.03721
1.46667 46 1.03721
1.46667 48 1.03721
1.46667 50 1.03721
1.46667 52 1.03721
1.46667 54 1.03722
1.46667 56 1.03722
1.46667 58 1.03722
1.46667 60 1.03722
1.46667 62 1.03722
1.46667 64 1.03722
1.46667 66 1.03722
1.46667 68 1.03722
1.46667 70 1.03722
1.46667 72 1.03722
1.46667 74 1.03722
1.46667 76 1.03722
1.46667 78 1.03722
1.46667 80 1.03722
1.46667 82 1.03722
1.46667 84 1.03722
1.46667 86 1.03722
1.46667 88 1.03722
1.46667 90 1.03722
1.6 0 1.03281
1.6 2 1.03281
1.6 4 1.03281
1.6 6 1.03281
1.6 8 1.03281
1.6 10 1.03281
1.6 12 1.03282
1.6 14 1.03282
1.6 16 1.03282
1.6 18 1.03282
1.6 20 1.03282
1.6 22 1.03282
1.6 24 1.03283
1.6 26 1.03283
1.6 28 1.03283
1.6 30 1.03283
1.6 32 1.03283
1.6 34 1.03283
1.6 36 1.03284
1.6 38 1.03284
1.6 40 1.03284
1.6 42 1.03284
1.6 44 1.03284
1.6 46 1.03284
1.6 48 1.03284
1.6 50 1.03284
1.6 52 1.03284
1.6 54 1.03284
1.6 56 1.03285
1.6 58 1.03285
1.6 60 1.03285
1.6 62 1.03285
1.6 64 1.03285
1.6 66 1.03285
1.6 68 1.03285
1.6 70 1.03285
1.6 72 1.03285
1.6 74 1.03285
1.6 76 1.03285
1.6 78 1.03286
1.6 80 1.03286
1.6 82 1.03286
1.6 84 1.03286
1.6 86 1.03286
1.6 88 1.03286
1.6 90 1.03286
1.73333 0 1.02828
1.73333 2 1.02828
1.73333 4 1.02828
1.73333 6 1.02829
1.73333 8 1.02829
1.73333 10 1.02829
1.73333 12 1.02829
1.73333 14 1.02829
1.73333 16 1.02829
1.73333 18 1.02829
1.73333 20 1.0283
1.73333 22 1.0283
1.73333 24 1.0283
1.73333 26 1.0283
1.73333 28 1.0283
1.73333 30 1.02831
1.73333 32 1.02831
1.73333 34 1.02831
1.73333 36 1.02831
1.73333 38 1.02831
1.73333 40 1.02831
1.73333 42 1.02831
1.73333 44 1.02831
1.73333 46 1.02832
1.73333 48 1.02832
1.73333 50 1.02832
1.73333 52 1.02832
1.73333 54 1.02832
1.73333 56 1.02832
1.73333 58 1.02832
1.73333 60 1.02832
1.73333 62 1.02833
1.73333 64 1.02833
1.73333 66 1.02833
1.73333 68 1.02833
1.73333 70 1.02833
1.73333 72 1.02833
1.73333 74 1.02834
1.73333 76 1.02834
1.73333 78 1.02834
1.73333 80 1.02834
1.73333 82 1.02834
1.73333 84 1.02834
1.73333 86 1.02834
1.73333 88 1.02834
1.73333 90 1.02834
1.86667 0 1.02369
1.86667 2 1.02369
1.86667 4 1.02369
1.86667 6 1.02369
1.86667 8 1.02369
1.86667 10 1.02369
1.86667 12 1.0237
1.86667 14 1.0237
1.86667 16 1.0237
1.86667 18 1.0237
1.86667 20 1.0237
1.86667 22 1.02371
1.86667 24 1.02371
1.86667 26 1.02371
1.86667 28 1.02371
1.86667 30 1.02371
1.86667 32 1.02372
1.86667 34 1.02372
1.86667 36 1.02372
1.86667 38 1.02372
1.86667 40 1.02372
1.86667 42 1.02372
1.86667 44 1.02372
1.86667 46 1.02372
1.86667 48 1.02373
1.86667 50 1.02373
1.86667 52 1.02373
1.86667 54 1.02373
1.86667 56 1.02373
1.86667 58 1.02373
1.86667 60 1.02374
1.86667 62 1.02374
1.86667 64 1.02374
1.86667 66 1.02374
1.86667 68 1.02375
1.86667 70 1.02375
1.86667 72 1.02375
1.86667 74 1.02376
1.86667 76 1.02376
1.86667 78 1.02376
1.86667 80 1.02376
1.86667 82 1.02376
1.86667 84 1.02377
1.86667 86 1.02377
1.86667 88 1.02377
1.86667 90 1.02377
2 0 1.01912
2 2 1.01912
2 4 1.01912
2 6 1.01912
2 8 1.01912
2 10 1.01912
2 12 1.01913
2 14 1.01913
2 16 1.01913
2 18 1.01913
2 20 1.01913
2 22 1.01914
2 24 1.01914
2 26 1.01914
2 28 1.01914
2 30 1.01914
2 32 1.01915
2 34 1.01915
2 36 1.01915
2 38 1.01915
2 40 1.01915
2 42 1.01915
2 44 1.01915
2 46 1.01916
2 48 1.01916
2 50 1.01916
2 52 1.01916
2 54 1.01916
2 56 1.01917
2 58 1.01917
2 60 1.01917
2 62 1.01918
2 64 1.01918
2 66 1.01918
2 68 1.01919
2 70 1.01919
2 72 1.0192
2 74 1.0192
2 76 1.01921
2 78 1.01921
2 80 1.01922
2 82 1.01922
2 84 1.01922
2 86 1.01922
2 88 1.01922
2 90 1.01922
2.13333 0 1.01466
2.13333 2 1.01466
2.13333 4 1.01466
2.13333 6 1.01466
2.13333 8 1.01466
2.13333 10 1.01466
2.13333 12 1.01466
2.13333 14 1.01467
2.13333 16 1.01467
2.13333 18 1.01467
2.13333 20 1.01467
2.13333 22 1.01468
2.13333 24 1.01468
2.13333 26 1.01468
2.13333 28 1.01468
2.13333 30 1.01468
2.13333 32 1.01468
2.13333 34 1.01469
2.13333 36 1.01469
2.13333 38 1.01469
2.13333 40 1.01469
2.13333 42 1.01469
2.13333 44 1.01469
2.13333 46 1.0147
2.13333 48 1.0147
2.13333 50 1.0147
2.13333 52 1.0147
2.13333 54 1.01471
2.13333 56 1.01471
2.13333 58 1.01472
2.13333 60 1.01472
2.13333 62 1.01473
2.13333 64 1.01473
2.13333 66 1.01474
2.13333 68 1.01475
2.13333 70 1.01475
2.13333 72 1.01476
2.13333 74 1.01477
2.13333 76 1.01477
2.13333 78 1.01478
2.13333 80 1.01478
2.13333 82 1.01479
2.13333 84 1.01479
2.13333 86 1.0148
2.13333 88 1.0148
2.13333 90 1.0148
2.26667 0 1.01038
2.26667 2 1.01038
2.26667 4 1.01038
2.26667 6 1.01039
2.26667 8 1.01039
2.26667 10 1.01039
2.26667 12 1.01039
2.26667 14 1.01039
2.26667 16 1.0104
2.26667 18 1.0104
2.26667 20 1.0104
2.26667 22 1.0104
2.26667 24 1.0104
2.26667 26 1.01041
2.26667 28 1.01041
2.26667 30 1.01041
2.26667 32 1.01041
2.26667 34 1.01041
2.26667 36 1.01041
2.26667 38 1.01041
2.26667 40 1.01042
2.26667 42 1.01042
2.26667 44 1.01042
2.26667 46 1.01042
2.26667 48 1.01043
2.26667 50 1.01043
2.26667 52 1.01043
2.26667 54 1.01044
2.26667 56 1.01044
2.26667 58 1.01045
2.26667 60 1.01046
2.26667 62 1.01047
2.26667 64 1.01048
2.26667 66 1.01049
2.26667 68 1.01049
2.26667 70 1.0105
2.26667 72 1.01051
2.26667 74 1.01052
2.26667 76 1.01053
2.26667 78 1.01054
2.26667 80 1.01055
2.26667 82 1.01055
2.26667 84 1.01056
2.26667 86 1.01056
2.26667 88 1.01057
2.26667 90 1.01057
2.4 0 1.00636
2.4 2 1.00636
2.4 4 1.00636
2.4 6 1.00637
2.4 8 1.00637
2.4 10 1.00637
2.4 12 1.00637
2.4 14 1.00637
2.4 16 1.00637
2.4 18 1.00638
2.4 20 1.00638
2.4 22 1.00638
2.4 24 1.00638
2.4 26 1.00639
2.4 28 1.00639
2.4 30 1.00639
2.4 32 1.00639
2.4 34 1.00639
2.4 36 1.00639
2.4 38 1.00639
2.4 40 1.0064
2.4 42 1.0064
2.4 44 1.0064
2.4 46 1.0064
2.4 48 1.00641
2.4 50 1.00641
2.4 52 1.00642
2.4 54 1.00643
2.4 56 1.00643
2.4 58 1.00644
2.4 60 1.00645
2.4 62 1.00646
2.4 64 1.00648
2.4 66 1.00649
2.4 68 1.0065
2.4 70 1.00651
2.4 72 1.00653
2.4 74 1.00654
2.4 76 1.00655
2.4 78 1.00656
2.4 80 1.00657
2.4 82 1.00658
2.4 84 1.00659
2.4 86 1.00659
2.4 88 1.00659
2.4 90 1.00659
2.53333 0 1.00265
2.53333 2 1.00265
2.53333 4 1.00265
2.53333 6 1.00265
2.53333 8 1.00265
2.53333 10 1.00265
2.53333 12 1.00266
2.53333 14 1.00266
2.53333 16 1.00266
2.53333 18 1.00266
2.53333 20 1.00266
2.53333 22 1.00267
2.53333 24 1.00267
2.53333 26 1.00267
2.53333 28 1.00267
2.53333 30 1.00267
2.53333 32 1.00267
2.53333 34 1.00268
2.53333 36 1.00268
2.53333 38 1.00268
2.53333 40 1.00268
2.53333 42 1.00268
2.53333 44 1.00269
2.53333 46 1.00269
2.53333 48 1.0027
2.53333 50 1.0027
2.53333 52 1.00271
2.53333 54 1.00272
2.53333 56 1.00273
2.53333 58 1.00274
2.53333 60 1.00276
2.53333 62 1.00277
2.53333 64 1.00279
2.53333 66 1.0028
2.53333 68 1.00282
2.53333 70 1.00283
2.53333 72 1.00285
2.53333 74 1.00286
2.53333 76 1.00288
2.53333 78 1.00289
2.53333 80 1.0029
2.53333 82 1.00291
2.53333 84 1.00292
2.53333 86 1.00293
2.53333 88 1.00293
2.53333 90 1.00293
2.66667 0 0.999275
2.66667 2 0.999275
2.66667 4 0.999276
2.66667 6 0.999277
2.66667 8 0.999278
2.66667 10 0.99928
2.66667 12 0.999282
2.66667 14 0.999284
2.66667 16 0.999286
2.66667 18 0.999288
2.66667 20 0.99929
2.66667 22 0.999292
2.66667 24 0.999294
2.66667 26 0.999295
2.66667 28 0.999297
2.66667 30 0.999298
2.66667 32 0.999299
2.66667 34 0.999301
2.66667 36 0.999302
2.66667 38 0.999304
2.66667 40 0.999307
2.66667 42 0.999311
2.66667 44 0.999315
2.66667 46 0.999321
2.66667 48 0.999328
2.66667 50 0.999336
2.66667 52 0.999346
2.66667 54 0.999357
2.66667 56 0.999371
2.66667 58 0.999385
2.66667 60 0.999401
2.66667 62 0.999419
2.66667 64 0.999437
2.66667 66 0.999456
2.66667 68 0.999475
2.66667 70 0.999494
2.66667 72 0.999513
2.66667 74 0.999531
2.66667 76 0.999548
2.66667 78 0.999563
2.66667 80 0.999577
2.66667 82 0.999589
2.66667 84 0.999598
2.66667 86 0.999605
2.66667 88 0.999609
2.66667 90 0.99961
2.8 0 0.996264
2.8 2 0.996264
2.8 4 0.996265
2.8 6 0.996266
2.8 8 0.996267
2.8 10 0.996269
2.8 12 0.996271
2.8 14 0.996273
2.8 16 0.996275
2.8 18 0.996277
2.8 20 0.996278
2.8 22 0.99628
2.8 24 0.996282
2.8 26 0.996283
2.8 28 0.996284
2.8 30 0.996285
2.8 32 0.996287
2.8 34 0.996288
2.8 36 0.99629
2.8 38 0.996292
2.8 40 0.996296
2.8 42 0.9963
2.8 44 0.996305
2.8 46 0.996312
2.8 48 0.996321
2.8 50 0.996331
2.8 52 0.996343
2.8 54 0.996357
2.8 56 0.996373
2.8 58 0.99639
2.8 60 0.996409
2.8 62 0.996429
2.8 64 0.99645
2.8 66 0.996472
2.8 68 0.996494
2.8 70 0.996516
2.8 72 0.996537
2.8 74 0.996558
2.8 76 0.996577
2.8 78 0.996594
2.8 80 0.996609
2.8 82 0.996622
2.8 84 0.996633
2.8 86 0.99664
2.8 88 0.996645
2.8 90 0.996646
2.93333 0 0.99362
2.93333 2 0.99362
2.93333 4 0.993621
2.93333 6 0.993622
2.93333 8 0.993623
2.93333 10 0.993625
2.93333 12 0.993627
2.93333 14 0.993629
2.93333 16 0.993631
2.93333 18 0.993632
2.93333 20 0.993634
2.93333 22 0.993635
2.93333 24 0.993637
2.93333 26 0.993638
2.93333 28 0.993639
2.93333 30 0.99364
2.93333 32 0.993641
2.93333 34 0.993643
2.93333 36 0.993645
2.93333 38 0.993648
2.93333 40 0.993652
2.93333 42 0.993657
2.93333 44 0.993664
2.93333 46 0.993672
2.93333 48 0.993682
2.93333 50 0.993694
2.93333 52 0.993708
2.93333 54 0.993724
2.93333 56 0.993742
2.93333 58 0.993762
2.93333 60 0.993783
2.93333 62 0.993805
2.93333 64 0.993829
2.93333 66 0.993853
2.93333 68 0.993877
2.93333 70 0.993901
2.93333 72 0.993924
2.93333 74 0.993946
2.93333 76 0.993967
2.93333 78 0.993986
2.93333 80 0.994002
2.93333 82 0.994016
2.93333 84 0.994027
2.93333 86 0.994035
2.93333 88 0.99404
2.93333 90 0.994041
3.06667 0 0.991337
3.06667 2 0.991337
3.06667 4 0.991337
3.06667 6 0.991338
3.06667 8 0.99134
3.06667 10 0.991341
3.06667 12 0.991343
3.06667 14 0.991345
3.06667 16 0.991346
3.06667 18 0.991348
3.06667 20 0.991349
3.06667 22 0.99135
3.06667 24 0.991352
3.06667 26 0.991353
3.06667 28 0.991354
3.06667 30 0.991355
3.06667 32 0.991356
3.06667 34 0.991358
3.06667 36 0.99136
3.06667 38 0.991364
3.06667 40 0.991368
3.06667 42 0.991374
3.06667 44 0.991382
3.06667 46 0.991391
3.06667 48 0.991403
3.06667 50 0.991416
3.06667 52 0.991432
3.06667 54 0.99145
3.06667 56 0.991469
3.06667 58 0.991491
3.06667 60 0.991514
3.06667 62 0.991538
3.06667 64 0.991563
3.06667 66 0.991589
3.06667 68 0.991615
3.06667 70 0.99164
3.06667 72 0.991664
3.06667 74 0.991687
3.06667 76 0.991708
3.06667 78 0.991728
3.06667 80 0.991745
3.06667 82 0.991759
3.06667 84 0.99177
3.06667 86 0.991778
3.06667 88 0.991783
3.06667 90 0.991785
3.2 0 0.989395
3.2 2 0.989395
3.2 4 0.989396
3.2 6 0.989397
3.2 8 0.989398
3.2 10 0.989399
3.2 12 0.989401
3.2 14 0.989402
3.2 16 0.989404
3.2 18 0.989405
3.2 20 0.989406
3.2 22 0.989407
3.2 24 0.989408
3.2 26 0.989409
3.2 28 0.98941
3.2 30 0.989411
3.2 32 0.989413
3.2 34 0.989415
3.2 36 0.989417
3.2 38 0.989421
3.2 40 0.989426
3.2 42 0.989433
3.2 44 0.989441
3.2 46 0.989452
3.2 48 0.989465
3.2 50 0.989479
3.2 52 0.989496
3.2 54 0.989515
3.2 56 0.989536
3.2 58 0.989559
3.2 60 0.989583
3.2 62 0.989608
3.2 64 0.989634
3.2 66 0.98966
3.2 68 0.989686
3.2 70 0.989712
3.2 72 0.989736
3.2 74 0.98976
3.2 76 0.989781
3.2 78 0.9898
3.2 80 0.989817
3.2 82 0.989831
3.2 84 0.989842
3.2 86 0.989851
3.2 88 0.989855
3.2 90 0.989857
3.33333 0 0.987769
3.33333 2 0.987769
3.33333 4 0.987769
3.33333 6 0.98777
3.33333 8 0.987771
3.33333 10 0.987773
3.33333 12 0.987774
3.33333 14 0.987775
3.33333 16 0.987777
3.33333 18 0.987778
3.33333 20 0.987779
3.33333 22 0.98778
3.33333 24 0.987781
3.33333 26 0.987781
3.33333 28 0.987782
3.33333 30 0.987783
3.33333 32 0.987785
3.33333 34 0.987787
3.33333 36 0.98779
3.33333 38 0.987794
3.33333 40 0.9878
3.33333 42 0.987807
3.33333 44 0.987816
3.33333 46 0.987828
3.33333 48 0.987841
3.33333 50 0.987857
3.33333 52 0.987874
3.33333 54 0.987894
3.33333 56 0.987916
3.33333 58 0.987939
3.33333 60 0.987963
3.33333 62 0.987988
3.33333 64 0.988014
3.33333 66 0.98804
3.33333 68 0.988066
3.33333 70 0.988091
3.33333 72 0.988115
3.33333 74 0.988137
3.33333 76 0.988158
3.33333 78 0.988176
3.33333 80 0.988193
3.33333 82 0.988206
3.33333 84 0.988217
3.33333 86 0.988225
3.33333 88 0.98823
3.33333 90 0.988231
3.46667 0 0.986427
3.46667 2 0.986427
3.46667 4 0.986427
3.46667 6 0.986428
3.46667 8 0.986429
3.46667 10 0.98643
3.46667 12 0.986431
3.46667 14 0.986433
3.46667 16 0.986434
3.46667 18 0.986435
3.46667 20 0.986435
3.46667 22 0.986436
3.46667 24 0.986437
3.46667 26 0.986438
3.46667 28 0.986439
3.46667 30 0.98644
3.46667 32 0.986441
3.46667 34 0.986444
3.46667 36 0.986447
